17576	0
1757735	3
17582757	1
17614653	0
1762907	0
1763	0
1763	2
176398	1
17669429	1
17670513	3
1768481	2
17707	0
17727	1
17734248	3
17743	0
177439	0
17747	2
177795	1
17783201	1
17790410	0
17816519	1
17830	1
17873533	3
17885	2
178873	1
1789791	3
1791569	0
1794	0
1796295	3
179684	2
179765	3
18009	0
180338	0
1803425	0
180441	2
18050	0
18056039	1
1805817	1
18062680	2
1806521	2
180657	0
1807070	0
180807	0
18082372	3
180851	1
180992	1
18	1
181007	3
1811729	0
18132214	3
18141211	1
18174625	0
1819236	1
1819437	0
18	2
1820329	3
1820466	2
18250221	2
1825274	1
182602	0
18272	1
1827299	3
18279	0
1828926	0
1830259	1
18305623	1
183124	3
18355	0
183822	0
18388	1
183965	1
184	0
1840	0
1840462	3
1840912	1
184	1
1841840	0
18428	0
18428	1
18428	3
184300	1
18466849	0
1848110	0
185	0
185105	2
1851205	3
1851551	3
18533	1
18539	2
1854394	0
185452	1
185616	0
18562173	2
18578779	0
1857887	1
186052	1
1863	1
1863	3
1864	1
186411	3
1867564	3
1868852	0
18712	0
1872440	3
187259	3
1872685	1
18729237	1
1875892	0
187703	0
18786224	0
18787359	1
187910	2
18807	3
188165	3
18817	2
18837	0
18845	1
1886308	1
18872145	1
1888517	2
188858	1
18897929	0
18906609	1
18912987	3
189189	1
189304	0
18940564	2
1894813	0
1894990	1
18951	3
18961	3
189867	3
18987069	2
190394	3
1904983	0
19057	1
19064656	1
1906724	1
1906849	0
1907896	3
1908	0
19088132	0
1908850	1
191046	0
1912002	1
191384	3
19143643	1
1915172	1
1916960	0
19198011	1
192121	2
1926019	0
1926200	1
19266578	3
1928	1
19294	3
1930465	2
1930645	0
1935	1
1935	3
19356139	0
1935630	0
193564	3
19380946	1
1938263	0
19388645	0
1940745	0
1942117	3
1945	0
19451	0
1945	3
1945407	0
19460915	1
19483	1
1949960	1
19506404	2
195196	0
195401	3
19548265	1
19572446	1
1959657	1
196001	2
1964141	0
19643712	3
196467	1
19651345	3
1969920	0
197060	0
19723294	3
1973808	1
1975016	1
19771	3
19808533	1
198186	1
19825	1
19826	1
198324	0
19849	1
19879084	1
19889391	1
199	0
19911416	1
1993	3
19933687	1
1993833	0
199412	0
1994	3
1994520	1
1996172	3
19977264	1
19977309	0
19987215	1
20033757	1
2004	1
20066461	1
2007800	3
200832	0
20086244	0
2008872	1
2009	0
20100879	2
201179	0
2012050	3
20129223	0
20142	3
2015752	0
201585	0
2018077	3
2020	1
2021	0
20212	0
202318	0
20240	0
20246	1
20277	1
20281	2
202816	0
2028663	0
20304152	3
20306788	0
20333	1
2036	0
203773	0
20378744	0
20456	3
2047810	2
205518	1
2056551	0
20573	1
20575	0
20578	0
20582	1
2058536	0
205924	0
206135	2
20660941	2
2067	1
20679307	0
20681701	1
206888	0
20691	3
206945	0
207066	0
20750497	1
207601	1
20797055	1
20799	1
208	0
20805260	1
20808982	3
20890	3
209030	0
209049	1
209272	0
20941574	1
2094769	1
20975215	3
2099100	2
2	1
21	0
21003	0
210073	0
21041457	1
21085	0
2108592	1
210937	3
2110175	1
21132	1
211854	2
211859	1
212	0
2124	3
21259561	1
21	3
2132085	3
21339749	3
2135177	3
213519	2
2137	0
2137207	1
213763	0
213796	3
2138	1
2139647	0
214	0
2140979	1
214	1
214212	1
214641	3
214787	0
2149339	3
2153609	3
21553	3
215602	1
2157113	1
215976	2
2159807	0
21619	0
21639024	0
21655054	1
2168511	1
217002	0
2173	1
217486	1
21817273	3
21832417	1
21834784	1
21839203	1
21845971	1
21868526	1
2187	0
2188	3
218946	2
219	0
21936	2
2195694	3
2196907	0
2198171	0
2199	0
22	0
22003378	3
220106	2
22021	0
2202506	0
22050	1
22055	0
2207	3
220893	1
22100016	0
22124793	2
22174	2
22179	1
2220597	1
22209190	2
2224	1
2225497	1
222740	2
2230783	0
223090	1
22325	0
223416	1
223439	0
2234991	0
223535	3
22357951	1
22369835	1
22371394	1
223759	0
2238379	3
2240104	3
224160	3
224172	1
22424810	1
22430	3
2244014	0
2244342	0
22500	3
225070	0
2254208	3
225563	0
2256245	1
22565498	3
225697	2
2257616	3
22581780	2
22583546	1
2260	0
22614	0
226265	2
226301	1
22648923	1
2265	1
226554	1
226833	1
226872	1
227199	0
22720914	3
2272473	0
227300	0
227397	1
227486	2
227556	1
228	0
228011	3
22805	0
22805	3
22807	0
22807635	2
228	1
2281	1
22827	1
22833898	0
2285211	0
2285536	2
228672	2
2290659	2
2290867	1
229511	0
23002	1
23004	0
2301477	3
2302391	3
230324	3
230611	1
230974	2
231231	1
2313632	2
23162267	2
23198552	2
232141	1
232337	3
23242	1
23246968	3
232723	1
23290	2
233204	1
233217	0
233538	0
2336	0
2336259	3
234117	0
234170	1
2342	0
234312	3
2350	0
2350	1
235430	1
23562	0
2357691	1
2358074	3
23612	1
236258	0
2367542	0
2370628	0
23718	1
23756	0
2377281	3
23775	1
23780473	1
237952	0
2380620	1
23810416	1
23828148	1
238463	1
2388401	0
23888390	3
23895	0
2391320	2
23931	2
23931	3
23937214	1
2394	0
2395170	3
23975687	3
23993	3
239933	1
2400695	0
2403729	3
24053	0
240657	2
2407	0
241	0
24124	2
241245	1
241	3
24138035	1
2415	3
24183	0
241885	0
24245	1
24262	0
2427085	3
2429272	3
24295136	0
243246	2
243325	2
24353337	0
243556	0
243667	1
24390707	2
24409	0
2441566	1
2446838	0
24500	3
2450353	0
24506492	0
2452	2
24554006	3
245860	3
2459513	3
2464929	3
2465878	1
246872	1
24696	0
24704300	2
247176	0
24742	1
247482	0
24751036	0
24763315	0
2476936	0
24804391	1
24814670	0
2483891	0
24870	1
24904	1
249628	1
24984	0
249868	3
2503042	0
25039	1
25048151	1
250619	0
251274	1
25170	1
25265084	1
2527384	1
25274	0
2528	0
25293	0
253107	3
2532	2
2537	0
25373872	0
25389	2
2540876	1
254	1
254	2
254	3
254416	0
2547	1
2547	2
2547	3
2550187	1
25521	0
2552921	3
25536	0
255392	2
255542	3
2555509	3
255662	0
25588811	0
25608	1
256151	3
25621351	1
256	3
256394	1
256585	0
25660	3
2566065	1
25690	3
2574	0
2574	3
257459	1
258162	2
2582	1
258345	0
2584234	3
25855855	3
2590608	3
25922	1
2593665	1
2595858	0
25979531	1
259906	1
26	0
2603	0
260314	0
260406	1
260523	0
2607630	2
260896	1
26096	1
26	1
2610809	0
26130	1
261320	1
261437	1
2614618	1
261653	2
261954	0
2623549	1
262852	3
26287	0
26287605	0
26	3
26345	3
2639	0
2640647	1
264183	1
2642	0
26488503	1
264993	3
2656866	0
2658222	3
265867	1
265929	1
265958	1
26625457	1
266422	0
2666	0
2667	1
26685	2
267024	0
2671	1
26714195	0
267279	2
2672817	1
267315	1
267620	1
2680624	3
2682643	2
26831424	0
268413	3
2685	0
2685	3
2687908	2
269094	3
26924	1
26935	1
269405	2
2695571	1
26963719	0
26964	0
26988052	3
270399	0
270727	0
270882	3
2709	1
270922	0
271032	2
271150	0
2716751	1
27197	0
272015	1
27209	3
2721135	1
2721509	2
272482	3
2725	1
2725	2
2734902	1
2737	1
2737	3
27415	3
2743	1
274476	0
27514	3
27546462	1
27559331	0
27578	1
275954	1
275954	3
276132	0
2765343	0
27670705	0
277004	2
277134	1
2777481	1
27778654	0
27799	0
27799	1
2782401	3
27835	3
278392	3
2785	0
27864	3
278722	3
2792955	3
27930	0
2795725	2
2795829	2
27965	2
27976	0
27982076	1
280021	3
280085	0
28048345	0
28061	0
2808	3
2812421	1
2814042	2
281653	0
281719	0
281769	1
28216	1
282569	1
2826936	1
2827	0
28270	1
2828460	2
2829	1
28310663	1
283484	0
2836331	2
2837	2
283954	1
283963	3
2840	1
28406	0
284128	0
28418	0
28425876	1
28460105	1
28484	0
28523	3
28526	3
2854	1
28551206	0
28552879	0
28554903	0
286086	1
286113	1
286626	0
2866587	1
2867339	1
28723939	3
2873008	3
28779782	1
288	1
288232	3
288402	3
2884302	3
2885035	3
2888184	1
2889632	0
289	0
2890	0
289	1
2891	0
289174	2
2891990	3
28978120	0
28978	3
2899547	2
2900	1
29029504	1
290466	1
29128	0
29144974	0
29145976	0
29147	0
2917603	0
292	0
29209	1
292095	3
2924	3
29253140	3
292751	3
292952	2
2932	0
293422	1
293477	3
29351	1
29376814	3
293985	1
2940081	1
2940450	1
2946	0
29463390	0
2947167	0
2948	0
2951	0
2952	1
29559396	0
295752	0
295755	0
29599645	0
29643	3
29643765	0
29654837	0
2966173	0
297	0
29700622	0
297	1
2971	0
297115	2
2971	2
297	2
297303	0
2974155	0
2975	1
29769	0
297801	2
297972	1
2980668	3
2983314	0
298403	0
2985729	0
2988569	0
29897	3
29907210	1
2993514	1
2993514	2
29941	1
299505	1
300	0
300236	1
3003330	2
30112	0
30115	1
301181	0
30123224	3
301477	1
301711	0
3017182	0
301847	2
301980	0
30214422	1
3022	0
3022736	1
3024	1
302585	1
302665	1
303	1
303	3
3035908	3
3036764	1
30371530	3
30389773	0
304182	3
30455227	0
3047	1
3048560	2
3048983	3
3050	0
3050715	2
3050867	0
3051	1
30527493	1
30562896	3
305678	1
305876	0
30595629	1
306030	3
306077	1
306201	1
30635300	2
30686770	3
3069	0
30702	0
30716743	3
307679	0
307692	1
30785	0
3079664	3
30863	0
3087002	0
3087899	3
3093271	1
309668	1
30969496	1
309926	3
31009	3
310347	0
3104182	1
31049344	1
3105	3
3105708	1
3106	2
3106	3
3109	0
3110993	2
311772	0
3122742	3
3124406	3
31257369	1
3127	1
312739	0
3127996	3
31311468	1
3131	3
313183	1
3132982	1
3135308	3
313684	0
31399625	1
3145153	1
314948	2
3149587	1
3149587	2
3150018	3
3151208	1
31518535	3
3153762	3
3155159	0
3155240	2
31555375	3
31560751	1
31568	1
31577	0
316608	1
3166	1
316680	3
3169480	1
3170	0
31701785	0
31739223	0
317455	3
317546	0
31766621	1
317879	1
318	0
3189827	1
319126	2
3192553	1
319643	0
320606	0
32082899	0
32083156	0
321	1
32123	0
3219257	2
3223581	0
32269977	1
322859	0
323	0
323191	0
323337	1
32367	3
32389	0
3239	0
32391	0
32397981	1
3242	1
32422	3
325806	3
32603657	1
326	1
32627724	0
326282	0
326	3
3263	1
3268626	0
327330	0
32744361	0
328164	0
32836453	1
32841778	1
32846565	1
32859427	1
3286091	2
32878851	3
32907287	0
32939	0
329631	2
3296650	2
3297370	3
33035443	0
33040190	3
3305658	0
330795	2
331460	1
3320203	0
3325165	0
3326161	3
332924	0
33303	1
3331664	0
3336229	0
333755	1
33391	3
3345	3
3347952	2
3349	0
334928	0
334950	1
33512	0
335282	0
33529	1
335488	1
335703	1
33586024	0
336023	0
3364	0
33649	0
3365132	1
33672	0
337088	3
3373	3
3378092	2
33793	0
3383919	1
33849955	1
3390226	0
33909159	0
3391656	0
339271	0
33937	0
339446	0
34002	1
34028706	1
34062208	3
34066047	3
341126	2
341207	0
34160	0
3423948	1
3429740	3
343332	1
3434675	0
343477	1
343617	3
343667	3
343684	3
343847	1
3438502	2
3440	0
3440571	3
3443	0
344360	0
34460	0
345564	1
3455789	1
3457195	2
34640628	1
346437	0
34673096	3
346740	3
347200	1
3472392	2
3473728	1
34741	2
34788286	3
3482	1
348503	1
3487541	0
348960	3
34913095	0
34914803	2
34933	1
3493782	0
34957	1
349829	3
35	0
35020204	0
3502715	1
3507	2
3507812	3
35099	0
35	1
3510	1
3515871	3
3518366	3
35	2
352216	0
35232	0
352585	0
35264	1
352738	1
35326	3
3544	0
3550519	1
3560	0
356422	3
35687	0
3569	3
35807	3
358694	1
3594	0
359472	1
35964	0
36	0
36018	3
3602	1
3602	2
36032	3
3604	0
36045	0
3616367	3
3622784	1
3624753	3
362699	1
363014	1
3634564	0
363922	2
36455	1
36455	3
364784	0
364997	1
3651	1
365685	3
366	0
36614	0
3665899	0
3669545	2
36758	2
3681899	3
3684315	1
3686	0
3687406	1
3694180	1
37003	2
3703521	3
370943	1
3711727	0
37209	3
373011	0
3733897	2
373587	0
3736135	1
373745	2
3743234	0
374549	0
3752309	1
3754371	0
376205	0
3762	2
3762	3
37672	0
3768727	0
3780284	1
378369	0
3783713	0
3784	3
3787314	3
3789461	1
379121	2
37974	0
380333	3
380668	3
38077	0
381250	1
3814295	0
382216	1
382671	3
383107	0
3835146	1
383588	0
38383	0
3839	0
38406	3
384363	0
385355	2
38540	0
3854	1
3854140	3
3855701	1
386311	1
3867328	3
387306	1
3874	1
3876	0
387945	2
388155	1
388211	0
3887081	0
3888064	1
3890464	2
3892155	2
3894	0
38979	1
38979	3
390060	1
390440	3
3904738	1
3909	0
39117	3
39159	3
393573	2
3936251	1
393923	1
39400	0
3944	2
396154	1
396191	1
3963056	3
396729	1
3967	3
3967914	3
3969	0
397067	1
397073	3
397086	1
3977131	1
39840	3
398450	2
39889	2
3989	0
3991	3
3994822	1
399661	0
3996969	0
40000	0
4000709	1
4003403	3
4004357	3
400841	0
400866	1
401511	0
40159	0
402	0
402183	1
402584	1
4026189	3
4027294	0
40312	1
403517	0
4035495	0
4035516	0
404	1
4043091	1
404540	1
404816	1
405693	0
4064072	0
407249	3
407566	0
40862	0
4086396	0
4089557	0
4093	0
409840	1
41073	0
4109935	1
411038	2
411183	0
4115601	0
412000	3
4120195	3
4120756	3
412167	0
4122341	1
41250	0
4125	3
412645	3
4127296	0
4127429	0
4128	1
4128	3
4131938	0
4132487	0
4134894	1
4141	1
414	3
4143063	0
41478	1
415	1
4152	0
4152	1
41532	0
4153239	1
415331	0
415334	1
4154	0
4164329	1
4165212	0
4171367	0
4174206	0
417844	1
4180076	1
41870	1
419001	0
4193	1
41965	2
4197	1
4197	2
4197	3
41998	0
4203299	0
42073	0
4208022	3
4211	2
4216676	1
4218	0
422512	1
422788	2
422805	2
4229107	2
4230942	3
423433	1
423492	0
4236	0
4254800	0
42574	1
4261	0
426109	2
4276006	0
427687	3
427802	3
4279434	3
42801	3
4283271	3
4288	0
4288775	1
42914	0
429435	3
42984	2
430	1
430441	3
430656	3
43	1
431549	1
431991	0
4321737	2
432244	0
43301	3
43312	1
433	3
434092	1
43436	3
43532	1
43532	3
4354	0
4360659	0
4361	0
43623	2
43677	0
4369413	0
43841	1
4387	1
439258	1
4396	1
4396	2
44036	0
44147	0
442174	3
4424080	3
44252	3
4426579	1
4432	0
443840	0
444	1
444178	2
444307	1
44517	0
44602	2
4462257	1
446793	2
44696	1
4473	2
44751	0
447919	0
450284	1
450417	2
450944	3
45106	3
45129	1
4516688	0
452159	2
4523074	1
452780	2
45280	1
45	3
4538571	0
4540	0
4540	1
4541271	0
45420	1
455002	1
45530	1
455365	1
455574	3
4559021	2
456156	2
4566584	3
456837	1
457086	0
4573	0
457791	1
458003	1
458412	2
458458	1
458679	3
45869	1
458973	1
459255	3
46053	1
4607	1
461349	2
4614739	3
461605	3
4620	0
4624869	3
46283	3
462961	1
463673	1
46374	2
4645203	3
46555	0
465612	0
465999	0
46606	0
466570	1
466570	3
4676418	1
467742	1
467886	0
468	1
468	3
46842	0
46898	1
469	0
469308	0
4693234	1
46934	0
4695710	3
469624	1
4697	0
4711380	0
4712	0
472373	0
47259	3
4728	1
4732	0
473600	1
4737421	0
474	0
474451	0
4752056	1
47525	0
475291	1
47543	0
4761	0
476312	1
4770596	1
477067	1
4774	1
4777368	1
4779636	1
4781699	1
479	0
4793546	0
479822	1
479824	0
48	0
480030	1
4814903	1
4815214	3
4819133	3
4823747	2
4828876	3
482955	1
483853	1
48405	0
484565	0
485115	1
4851381	3
485670	0
486220	0
4866	1
4870988	3
4873292	0
488303	0
48870	2
48930	1
4895	3
490551	1
490552	0
4906	1
4906916	0
490695	0
4912092	0
4916294	1
492049	2
492211	2
49225	0
4923	0
49239	1
49287	3
4929967	0
4932568	1
49331	1
49336	1
4935547	1
4939	1
49446	1
4946710	1
4953250	1
495392	3
49578	0
49602	3
4964343	1
49704	1
497168	3
497663	1
4979	1
49914	0
4992835	0
4994	0
4998	1
50023	1
50057	0
5009613	1
5017481	1
5026576	1
50293	3
5037	1
5054	0
5054058	1
5059	0
50666	1
5071270	0
50744	0
507854	0
5079716	1
50850	1
5088	1
509	0
50976	1
510053	0
510083	1
51080	3
51128	0
5120201	0
5121	0
5128	2
512978	1
5130048	3
5133	1
5136	2
5141134	1
5142388	0
514637	0
515	0
515	2
515583	0
51666	0
5173970	1
517600	2
518312	1
518361	1
5188	1
519993	1
520391	0
521	0
521	3
521801	3
5218707	3
52197	0
5223921	0
5224821	0
522660	1
522912	1
5231	1
5231957	3
524046	1
52435	3
5247	0
52620	2
5275	1
5283	0
528356	1
528956	0
5298549	3
530863	1
532100	2
53220	1
532251	1
53241	0
53261	0
53311	0
533344	1
533837	2
5342	0
5342253	1
534562	1
53458	0
5353797	1
5358382	0
5358779	2
53627	0
536304	1
5369	0
5375694	3
53830	0
5388151	3
538820	2
5396	0
539765	2
540080	1
5411	0
542	0
5424	0
542419	3
54258	0
5427454	1
5432	1
543827	0
543957	0
5442	2
5454	0
54575	0
5459867	1
5464935	0
5465551	2
5466744	2
547176	0
5474318	3
5480	1
5487117	3
54909	0
5497176	0
54993	0
5517152	3
552229	0
5529039	1
55294	0
5544698	0
55668	3
55680	1
557689	0
5589	0
56080	1
56080	3
5609359	0
560963	1
56099	1
561120	0
5616	0
56169	3
562	0
5621	1
562150	3
5624	1
5624	2
5624	3
56279	3
563153	1
563379	0
5634	1
563596	1
5648	0
564942	2
5652	3
5654818	3
5659704	0
5666877	2
568023	0
568354	0
56906	1
57	0
57025	1
5703620	1
570617	1
5707990	3
57	1
57115	0
571652	1
57	2
573	2
573	3
573551	0
5738645	0
5750	1
57510	1
5754	3
57571	0
57619	0
576354	3
5766902	1
577293	0
57774	0
577745	2
5780984	0
578898	0
5800	1
580078	1
5809	1
58161	1
5817	1
5817771	1
58297	0
5840	0
584	1
584	2
584219	0
5842777	0
58433	1
584778	2
585297	0
58618	0
58618	3
58736	0
58736	1
5888176	0
58913	0
589208	0
589950	0
5905333	1
59110	3
59127	1
592542	3
594506	2
594614	3
59488	0
595107	3
595874	1
5960742	0
5964956	0
596556	3
5977268	1
59789	1
5979943	2
59837	1
59850	1
600084	1
600372	0
6004	3
6005409	0
6013644	1
601562	3
6017952	2
6018	0
602196	2
6022201	1
60242	3
602785	1
60477	0
6051981	1
60542	0
607027	3
6082662	0
608280	2
6084	1
60857	1
60952	1
6100	1
6102202	1
61058	1
61079	1
6113095	0
611400	0
612364	3
61278	2
61310	2
6143	0
6156171	0
61585	2
616246	3
616	3
6170356	0
617518	3
61755	0
6179393	1
6183	0
6183	1
61835	0
6186461	1
6189	0
6191473	1
61917	0
61917	2
619451	3
620205	1
6206	1
6210	3
621087	1
621	1
621985	0
623311	1
6239023	0
624285	0
6243482	3
6246820	0
62476	3
6265820	0
62695	1
627083	1
627358	0
627388	0
628243	0
628506	1
62861	0
628669	1
628684	3
62987	3
630094	0
63014	0
6302	1
630354	3
63052	1
631	0
631298	3
6316	0
631661	0
631862	2
632	0
6331	2
63368	0
6338	3
635731	1
636682	3
63686	1
6369584	1
637095	2
6378	1
637955	1
6385	0
639530	3
